"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_13176","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13047","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"nuoM_2~~~nuoM_1","nuoM_2;nuoM_1","NADH-quinone oxidoreductase subunit M","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_13042","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_12980","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"nqo6","nqo6","NADH-quinone oxidoreductase subunit 6","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"nuoF","nuoF","NADH-quinone oxidoreductase subunit F","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"hyfB~~~nuoL_1","hyfB;nuoL_1","Hydrogenase-4 component B;NADH-quinone oxidoreductase subunit L","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"nuoJ_2~~~nuoJ_3~~~nuoJ_1","nuoJ_2;nuoJ_3;nuoJ_1","NADH-quinone oxidoreductase subunit J","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_12483","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12475","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"higB_1~~~higB","higB_1;higB","mRNA interferase HigB","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12253","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12252","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12051","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","4","4","2","0.125","1.0"
"ndhB_1~~~ndhB_6~~~ndhB_2","ndhB_1;ndhB_6;ndhB_2","NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"gcvA_8~~~gcvA_1~~~gcvA_6~~~gcvA_5","gcvA_8;gcvA_1;gcvA_6;gcvA_5","Glycine cleavage system transcriptional activator","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"sfrA","sfrA","NADPH-Fe(3+) oxidoreductase subunit alpha","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_11661","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"dppA_5~~~gsiB_3~~~gsiB_5~~~dppA_4","dppA_5;gsiB_3;gsiB_5;dppA_4","Periplasmic dipeptide transport protein;Glutathione-binding protein GsiB","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"noc_4~~~noc_5","noc_4;noc_5","Nucleoid occlusion protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"ndhJ","ndhJ","NAD(P)H-quinone oxidoreductase subunit J chloroplastic","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"nqo2","nqo2","NADH-quinone oxidoreductase subunit 2","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_11282","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_11265","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"nuoK_2~~~nuoK_1","nuoK_2;nuoK_1","NADH-quinone oxidoreductase subunit K","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_11150","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"yycN","yycN","putative N-acetyltransferase YycN","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"oppF_8~~~oppF_7~~~oppF_10","oppF_8;oppF_7;oppF_10","Oligopeptide transport ATP-binding protein OppF","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"higA_1~~~higA","higA_1;higA","Antitoxin HigA","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"bioH~~~menH_6",";bioH;menH_6","hypothetical protein;Pimeloyl-[acyl-carrier protein] methyl ester esterase;2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_10199","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_6173","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"ndhI","ndhI","NAD(P)H-quinone oxidoreductase subunit I chloroplastic","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"kdgR_2","kdgR_2","Transcriptional regulator KdgR","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_2854","ddpC_5","putative DD-dipeptide transport system permease protein DdpC","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"dppB_10","dppB_10","Dipeptide transport system permease protein DppB","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"oppD_6","oppD_6","Oligopeptide transport ATP-binding protein OppD","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_1557","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"nqo4","nqo4","NADH-quinone oxidoreductase subunit 4","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","1","0.5","1.0"
"group_672","","hypothetical protein","6","13","2","31","75.0","70.45454545454545","7.153846153846154","0.0397963053434566","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13939","","2-haloacrylate reductase;hypothetical protein","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_13571","","hypothetical protein","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"sasA_17~~~sasA_14~~~arlS~~~sasA_16~~~envZ~~~cpxA","sasA_17;;sasA_14;arlS;sasA_16;envZ;cpxA","Adaptive-response sensory-kinase SasA;hypothetical protein;Signal transduction histidine-protein kinase ArlS;Osmolarity sensor protein EnvZ;Sensor histidine kinase CpxA","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_12911","","hypothetical protein","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"yqiK","yqiK","Inner membrane protein YqiK","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_12427","","hypothetical protein","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_11645","frcC","Fructose import permease protein FrcC","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"yqiJ","yqiJ","Inner membrane protein YqiJ","5","41","3","3","62.5","6.8181818181818175","0.12195121951219512","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_15522","","IS256 family transposase ISAli6","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","1","3","0.25","1.0"
"group_14967","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"group_14953","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"slyA_2~~~slyA_1","slyA_2;slyA_1","Transcriptional regulator SlyA","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","2","1","2","0.5","1.0"
"ssuB_8~~~ssuB_5","ssuB_8;ssuB_5","Aliphatic sulfonates import ATP-binding protein SsuB","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"group_12531","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"group_12129","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_11840","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","1","2","1.0","1.0"
"group_11765","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","2","1","2","0.5","1.0"
"ntaA_5~~~ntaA_7","ntaA_5;ntaA_7","Nitrilotriacetate monooxygenase component A","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"ssuC_5","ssuC_5","Putative aliphatic sulfonates transport permease protein SsuC","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","2","0.25","1.0"
"group_11054","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","2","3","0.25","1.0"
"group_11037","","IS5 family transposase ISRel13","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_10949","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","2","1","2","0.5","1.0"
"group_10458","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","2","1","2","0.5","1.0"
"group_10344","","IS5 family transposase ISRel13","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","1","2","1.0","1.0"
"group_10297","ribX_5","Riboflavin transport system permease protein RibX","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"flgE_2","flgE_2","Flagellar hook protein FlgE","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","3","1","0.25","1.0"
"group_9640","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","2","1","2","0.5","1.0"
"group_252","","hypothetical protein","3","3","5","41","37.5","93.18181818181817","8.2","0.03980525106933113","1.0","0.7454786149546293","3","2","3","0.25","1.0"
"group_14783","","hypothetical protein","8","27","0","17","100.0","38.63636363636363","inf","0.0419972462525655","1.0","0.7454786149546293","2","2","0","0.5","0.5"
"group_13725","ung","Uracil-DNA glycosylase","8","27","0","17","100.0","38.63636363636363","inf","0.0419972462525655","1.0","0.7454786149546293","3","3","0","0.25","0.25"
"group_13103","","hypothetical protein","8","27","0","17","100.0","38.63636363636363","inf","0.0419972462525655","1.0","0.7454786149546293","5","5","0","0.0625","0.0625"
"group_12712","","Solute-binding protein","8","27","0","17","100.0","38.63636363636363","inf","0.0419972462525655","1.0","0.7454786149546293","3","3","0","0.25","0.25"
"group_11463","","Peroxiredoxin","8","27","0","17","100.0","38.63636363636363","inf","0.0419972462525655","1.0","0.7454786149546293","3","3","0","0.25","0.25"
"group_15519","","hypothetical protein","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","3","0","3","0.25","0.25"
"group_15496","","putative protein","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","3","0","3","0.25","0.25"
"group_13091","","IS1182 family transposase ISRle11","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","1","0","1","1.0","1.0"
"group_12070","","Solute-binding protein","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","2","0","2","0.5","0.5"
"ung","ung","Uracil-DNA glycosylase","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","2","0","2","0.5","0.5"
"group_10165","","Peroxiredoxin","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","2","0","2","0.5","0.5"
"group_6414","","hypothetical protein","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","2","0","2","0.5","0.5"
"puuD_1","puuD_1","Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD","0","17","8","27","0.0","61.36363636363637","0.0","0.0419972462525655","1.0","0.7454786149546293","2","0","2","0.5","0.5"
"group_15571","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_15507","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_15275","nuoN","NADH-quinone oxidoreductase subunit N","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","3","2","3","0.25","1.0"
"group_15272","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"oppF_6~~~oppF_7~~~oppF_9","oppF_6;oppF_7;oppF_9","Oligopeptide transport ATP-binding protein OppF","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"oppD_4~~~oppD_7~~~oppD_8","oppD_4;oppD_7;oppD_8","Oligopeptide transport ATP-binding protein OppD","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_15175","dppC_2","Dipeptide transport system permease protein DppC","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"dppB_8~~~dppB_9","dppB_8;dppB_9","Dipeptide transport system permease protein DppB","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_15084","oppA_2","Oligopeptide-binding protein OppA","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_15016","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_14839","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_14247","pomZ;","Cell division protein PomZ;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_14134","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_14102","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"noc_1~~~noc_2","noc_1;noc_2","Nucleoid occlusion protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_14015","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"pnbA","pnbA;","Para-nitrobenzyl esterase;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"linC_2~~~linC_3","linC_2;linC_3","25-dichloro-25-cyclohexadiene-14-diol dehydrogenase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13871","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_13861","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13812","","Inorganic triphosphatase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13683","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13666","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13599","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13538","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_13528","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_13421","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_13403","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13367","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_13260","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"slyA_1~~~slyA_2","slyA_1;slyA_2","Transcriptional regulator SlyA","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","5","2","4","0.375","1.0"
"group_13049","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12956","","Polyphosphate:ADP phosphotransferase 3","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"fabG_3~~~fabG_6~~~fabG_8","fabG_3;fabG_6;;fabG_8","3-oxoacyl-[acyl-carrier-protein] reductase FabG;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12844","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"linC_2~~~linC_5","linC_2;linC_5","25-dichloro-25-cyclohexadiene-14-diol dehydrogenase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12827","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_12728","ligU","(4E)-oxalomesaconate Delta-isomerase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"btuC_1",";btuC_1","putative ABC transporter permease protein;Vitamin B12 import system permease protein BtuC","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12671","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12636","","putative oxidoreductase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"hyuA_3","hyuA_3","D-hydantoinase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"rhmA_2~~~rhmA","rhmA_2;rhmA;","2-keto-3-deoxy-L-rhamnonate aldolase;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"ugpC_12~~~malK_11","ugpC_12;malK_11","sn-glycerol-3-phosphate import ATP-binding protein UgpC;Maltose/maltodextrin import ATP-binding protein MalK","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12399","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12221","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"fitB_3~~~fitB_4~~~fitB_5~~~fitB_2","fitB_3;fitB_4;fitB_5;fitB_2","Toxin FitB","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12209","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12185","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"pgrR_20~~~pgrR_18","pgrR_20;;pgrR_18","HTH-type transcriptional regulator PgrR;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12117","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_12040","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_11935","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_11862","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","4","2","3","0.625","1.0"
"group_11848","","putative sulfate transporter","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_11708","hyuA_2","D-hydantoinase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_11689","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"hldD~~~rffG_2","hldD;rffG_2","ADP-L-glycero-D-manno-heptose-6-epimerase;dTDP-glucose 46-dehydratase 2","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"fabG_18~~~fabG_21~~~fabG_23","fabG_18;fabG_21;;fabG_23","3-oxoacyl-[acyl-carrier-protein] reductase FabG;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_11642","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_11595","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"gsiA_3~~~gsiA_8","gsiA_3;gsiA_8","Glutathione import ATP-binding protein GsiA","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_11497","ligK_1","4-carboxy-4-hydroxy-2-oxoadipate aldolase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_11491","udh_1","Uronate dehydrogenase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_11465","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_11408","","putative ABC transporter ATP-binding protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
